epoch,loss,diag_sim,offdiag_sim,sim_margin,batch_acc,temperature,lr,epoch_seconds
1,4.205321945413186,0.1946966071633527,0.1232590514377956,0.07143755569836518,0.09831204379562043,0.07007813453674316,3.9999999999999996e-05,194.92980551719666
2,3.7456797204748558,0.3110350555312024,0.15959112618091334,0.15144392932309722,0.20842837591240876,0.07019893825054169,7e-05,190.01817727088928
3,3.4534904791490875,0.3725234056911329,0.16931907008707958,0.20320433584878045,0.3010948905109489,0.07026021927595139,0.0001,190.46074604988098
4,3.2765093415322966,0.3922461482295155,0.16057130944554823,0.23167483889273482,0.36370894160583944,0.07018885761499405,9.97758601673677e-05,189.93257570266724
5,3.4066168652833815,0.4204644092025548,0.2021200611752315,0.21834434802732328,0.35099224452554745,0.0700720027089119,9.9105470514504e-05,316.75664710998535
6,3.274689805768702,0.4346231190610106,0.19458242369829304,0.24004069541710138,0.3996920620437956,0.06957607716321945,9.799490219391765e-05,317.26878237724304
7,3.2102271535970868,0.41565054296141996,0.16579564940864153,0.24985489368873792,0.4317404197080292,0.0689554288983345,9.645421268429561e-05,317.5513002872467
8,3.105732147711037,0.41214993171883324,0.1483122580242853,0.2638376738033155,0.47034671532846717,0.067989781498909,9.449735470841874e-05,317.3309967517853
9,3.002322532834798,0.41456957879292705,0.13829391270223326,0.276275666852067,0.507584397810219,0.06683564186096191,9.214204987514348e-05,320.7613253593445
10,2.9409686788155214,0.4119024162527418,0.12871454346136454,0.2831878727913773,0.5280565693430657,0.06574511528015137,8.9409628189768e-05,316.9089698791504
11,2.8690476774299234,0.4121977885926727,0.12536288536813137,0.2868349017561787,0.5603900547445255,0.06452643871307373,8.632483488620098e-05,317.8513607978821
12,2.78586345867519,0.41004930915188614,0.11458739089052172,0.29546191880520245,0.5877052919708029,0.06335056573152542,8.291560633029163e-05,317.25301337242126
13,2.703736745528061,0.4141358415575793,0.11161422414066148,0.30252161768883684,0.6242016423357665,0.062233198434114456,7.921281702377432e-05,317.34782457351685
14,2.634333459130169,0.4105999684029252,0.1037510307981585,0.3068489380126452,0.6518590328467153,0.06110197305679321,7.525000000000001e-05,316.03256487846375
15,2.584367832128149,0.41002175712237393,0.10084222186438359,0.30917953514922275,0.6610401459854015,0.06008858233690262,7.106304314359339e-05,316.04898142814636
16,2.5266250232710457,0.40936168788993443,0.09651588939510992,0.31284579873955165,0.6857322080291971,0.05914244055747986,6.668986418421237e-05,317.07184386253357
17,2.481553542352941,0.4084876595187361,0.09386564039346511,0.31462201916605886,0.7074589416058394,0.05824776738882065,6.217006730771666e-05,317.15944480895996
18,2.4103135270793943,0.41124475350345135,0.09018179850421683,0.32106295456416417,0.7282732664233577,0.0574638694524765,5.754458449452763e-05,315.50183629989624
19,2.3735073052183555,0.41003644868840267,0.08787818875734824,0.32215826028454914,0.7373973540145985,0.05676067993044853,5.285530483327526e-05,320.623735666275
20,2.331087150712953,0.4072332827061632,0.08391028011802339,0.32332300291444266,0.7559306569343066,0.05611250549554825,4.814469516672477e-05,319.0427055358887
21,2.2875765857905366,0.40819213305511615,0.08281719789289645,0.32537493501266423,0.7689324817518248,0.055511824786663055,4.34554155054724e-05,317.3198072910309
22,2.229461987958337,0.40843116867281226,0.07845383977694233,0.32997732886867803,0.7887203467153284,0.05498186871409416,3.8829932692283375e-05,321.85632157325745
23,2.2052653897417724,0.4056048257290012,0.07469255735513068,0.3309122687273652,0.7975022810218978,0.05454005300998688,3.431013581578764e-05,317.5710299015045
24,2.175413611596518,0.4058186673987521,0.07370956447383348,0.33210910323762544,0.8043453467153284,0.05414048954844475,2.993695685640663e-05,321.6152312755585
25,2.1493359643177397,0.4064236981590299,0.07225358550076502,0.3341701128622041,0.816092609489051,0.053805965930223465,2.5750000000000023e-05,322.8604664802551
26,2.109404722269434,0.4059114082016214,0.06931682669278914,0.3365945813864687,0.8277828467153284,0.05349379777908325,2.1787182976225707e-05,321.27696418762207
27,2.1230963968882595,0.40064174469805114,0.06653580572592081,0.3341059396519278,0.8223654197080292,0.05325174331665039,1.8084393669708402e-05,319.15057039260864
28,2.0678092941750577,0.40412559942172394,0.06464086232339813,0.33948473664965945,0.8438070255474452,0.05304226279258728,1.4675165113799033e-05,320.9838466644287
29,2.0498466348125985,0.4043373077237693,0.06374439382313812,0.34059291436289346,0.8460310218978102,0.052875470370054245,1.1590371810232024e-05,324.07548356056213
30,2.0272535264056963,0.40360701802003124,0.06104205246933185,0.3425649653603561,0.8520757299270073,0.05274622514843941,8.857950124856541e-06,319.6115515232086
31,2.041559931570596,0.4013929098409458,0.06114532311793661,0.3402475875659581,0.8416970802919708,0.05264875292778015,6.502645291581296e-06,322.99946570396423
32,2.009054566386842,0.40376898972657477,0.060422057693783386,0.3433469320735792,0.8574931569343066,0.05257300287485123,4.54578731570441e-06,318.50241255760193
33,2.0064145557201694,0.40323227622213154,0.06045161509872788,0.342780660212475,0.857379105839416,0.05251726508140564,3.005097806082387e-06,322.142706155777
34,2.0028732897591417,0.404773651030812,0.06115209146735877,0.3436215598217762,0.8581204379562044,0.05248183012008667,1.8945294854960241e-06,319.5680205821991
35,2.019419587876675,0.402704705069535,0.0609290130286865,0.34177569196607077,0.8548129562043796,0.05246056243777275,1.2241398326323132e-06,322.6480555534363
36,1.9957773950848265,0.40310205171143054,0.05905965186764289,0.34404239939512127,0.859375,0.052446819841861725,1.0000000000000002e-06,318.8341898918152
