epoch,loss,diag_sim,offdiag_sim,sim_margin,batch_acc,temperature,lr,epoch_seconds
1,2.2593485256286217,0.35304881570519236,0.14256734339656238,0.21048147239339693,0.3341402289685026,0.06674699485301971,5.5e-05,7524.1209416389465
